full_id,FMNH-INS#,drawer_id,tray_id,unit_barcode,full_taxonomy,genus,len1_mm,len2_mm,spec_area_mm2,geocode,loc_transcription,country,province_state,county,city,prec_location,elevation_fr,elevation_to,elevation_fr_ft,elevation_to_ft,site_num,habitat,microhabitat,collect_method,date_from,date_to,collectors,other_collect_nums,sex,latitude,longitude,specimen,specimen_condition,mask_condition,notes
34_4_10_tray_04_spec_003,4800330,34_4_10,34_4_10_tray_04,56608,Cicindela (Cicindela) hybrida hybrida,Cicindela,12.2621518,4.347735299,39.95572185,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_04_spec_004,4800331,34_4_10,34_4_10_tray_04,56608,Cicindela (Cicindela) hybrida hybrida,Cicindela,11.85111524,3.96073846,36.40840833,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_04_spec_005,4800332,34_4_10,34_4_10_tray_04,56608,Cicindela (Cicindela) hybrida hybrida,Cicindela,14.09405991,5.732133895,55.97543909,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_04_spec_006,4800333,34_4_10,34_4_10_tray_04,56608,Cicindela (Cicindela) hybrida hybrida,Cicindela,14.2241328,5.787957083,57.30380826,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_04_spec_007,4800334,34_4_10,34_4_10_tray_04,56608,Cicindela (Cicindela) hybrida hybrida,Cicindela,15.10256453,5.569224338,60.40031836,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_04_spec_008,4800335,34_4_10,34_4_10_tray_04,56608,Cicindela (Cicindela) hybrida hybrida,Cicindela,14.47735291,6.111134668,62.88450583,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_04_spec_009,4800336,34_4_10,34_4_10_tray_04,56608,Cicindela (Cicindela) hybrida hybrida,Cicindela,15.36708593,5.410233045,60.96359189,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_04_spec_010,4800337,34_4_10,34_4_10_tray_04,56608,Cicindela (Cicindela) hybrida hybrida,Cicindela,12.98277984,5.526890039,51.79105864,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_04_spec_011,4800338,34_4_10,34_4_10_tray_04,56608,Cicindela (Cicindela) hybrida hybrida,Cicindela,13.15335905,5.735728799,48.77089109,PAL,claude,Poland,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_04_spec_012,4800339,34_4_10,34_4_10_tray_04,56608,Cicindela (Cicindela) hybrida hybrida,Cicindela,13.84152149,5.754112653,55.43273454,PAL,claude,Poland,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_04_spec_013,4800340,34_4_10,34_4_10_tray_04,56608,Cicindela (Cicindela) hybrida hybrida,Cicindela,12.90879624,5.403339804,47.58171413,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_04_spec_014,4800341,34_4_10,34_4_10_tray_04,56608,Cicindela (Cicindela) hybrida hybrida,Cicindela,14.02363281,5.589689447,55.45752279,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_04_spec_015,4800342,34_4_10,34_4_10_tray_04,56608,Cicindela (Cicindela) hybrida hybrida,Cicindela,13.81506194,5.38573353,52.43678389,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_04_spec_016,4800343,34_4_10,34_4_10_tray_04,56608,Cicindela (Cicindela) hybrida hybrida,Cicindela,13.91575118,4.9223255,51.23415798,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_04_spec_017,4800344,34_4_10,34_4_10_tray_04,56608,Cicindela (Cicindela) hybrida hybrida,Cicindela,14.22195736,5.358678477,55.27750029,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_04_spec_018,4800345,34_4_10,34_4_10_tray_04,56608,Cicindela (Cicindela) hybrida hybrida,Cicindela,13.91985012,5.166841113,52.35776034,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_04_spec_019,4800346,34_4_10,34_4_10_tray_04,56608,Cicindela (Cicindela) hybrida hybrida,Cicindela,12.92585962,5.47258021,50.15740718,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_04_spec_020,4800347,34_4_10,34_4_10_tray_04,56608,Cicindela (Cicindela) hybrida hybrida,Cicindela,13.16361653,5.370705223,50.35637247,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_04_spec_021,4800348,34_4_10,34_4_10_tray_04,56608,Cicindela (Cicindela) hybrida hybrida,Cicindela,16.55662916,5.719268825,64.07526502,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_04_spec_022,4800349,34_4_10,34_4_10_tray_04,56608,Cicindela (Cicindela) hybrida hybrida,Cicindela,14.25305245,5.15589038,54.70108547,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_04_spec_023,4800350,34_4_10,34_4_10_tray_04,56608,Cicindela (Cicindela) hybrida hybrida,Cicindela,14.4303944,5.832616764,60.10378227,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_04_spec_024,4800351,34_4_10,34_4_10_tray_04,56608,Cicindela (Cicindela) hybrida hybrida,Cicindela,14.61517032,5.948364147,60.82013646,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_04_spec_025,4800352,34_4_10,34_4_10_tray_04,56608,Cicindela (Cicindela) hybrida hybrida,Cicindela,14.01421809,5.183147517,54.48700109,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_04_spec_026,4800353,34_4_10,34_4_10_tray_04,56608,Cicindela (Cicindela) hybrida hybrida,Cicindela,13.53022123,5.083262532,50.5619304,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_04_spec_027,4800354,34_4_10,34_4_10_tray_04,56608,Cicindela (Cicindela) hybrida hybrida,Cicindela,10.18071651,5.619879831,45.57399735,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_05_spec_001,4725479,34_4_10,34_4_10_tray_05,56596,Cicindela (Cicindela) hirticollis hirticollis,Cicindela,11.58733294,4.387864385,37.58356499,NEA,manual,United States of America,Indiana,,Ogden Dunes,,,,,,,Beach,,,,18-May-35,,,,41.6228026,-87.190899,Y,intact specimen,mask found,
34_4_10_tray_05_spec_002,4800355,34_4_10,34_4_10_tray_05,56596,Cicindela (Cicindela) hirticollis hirticollis,Cicindela,14.0943468,5.794574824,61.72420454,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_05_spec_003,4800356,34_4_10,34_4_10_tray_05,56596,Cicindela (Cicindela) hirticollis hirticollis,Cicindela,14.5909332,6.027568525,56.72576726,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_05_spec_004,4800357,34_4_10,34_4_10_tray_05,56596,Cicindela (Cicindela) hirticollis hirticollis,Cicindela,12.05782007,4.829528055,43.51520974,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_05_spec_005,4800358,34_4_10,34_4_10_tray_05,56596,Cicindela (Cicindela) hirticollis hirticollis,Cicindela,11.33632415,4.398439026,36.55863219,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_05_spec_006,4800359,34_4_10,34_4_10_tray_05,56596,Cicindela (Cicindela) hirticollis hirticollis,Cicindela,11.68185973,4.164037506,36.73825913,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_05_spec_007,4800360,34_4_10,34_4_10_tray_05,56596,Cicindela (Cicindela) hirticollis hirticollis,Cicindela,13.15844035,5.531182548,47.81425785,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_05_spec_008,4800361,34_4_10,34_4_10_tray_05,56596,Cicindela (Cicindela) hirticollis hirticollis,Cicindela,12.84339618,4.894630593,47.31554805,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_05_spec_009,4800362,34_4_10,34_4_10_tray_05,56596,Cicindela (Cicindela) hirticollis hirticollis,Cicindela,13.68779362,5.768119259,50.62130793,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_05_spec_010,4800363,34_4_10,34_4_10_tray_05,56596,Cicindela (Cicindela) hirticollis hirticollis,Cicindela,12.73322628,5.257162852,47.05144765,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_05_spec_011,4800364,34_4_10,34_4_10_tray_05,56596,Cicindela (Cicindela) hirticollis hirticollis,Cicindela,12.34767876,5.28438833,45.85260151,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_05_spec_012,4800365,34_4_10,34_4_10_tray_05,56596,Cicindela (Cicindela) hirticollis hirticollis,Cicindela,15.27637448,6.208563718,63.80905498,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_05_spec_013,4800366,34_4_10,34_4_10_tray_05,56596,Cicindela (Cicindela) hirticollis hirticollis,Cicindela,11.66124665,4.70767395,37.73387674,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_05_spec_014,4800367,34_4_10,34_4_10_tray_05,56596,Cicindela (Cicindela) hirticollis hirticollis,Cicindela,12.50614611,4.819616611,44.34486911,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_05_spec_015,4800368,34_4_10,34_4_10_tray_05,56596,Cicindela (Cicindela) hirticollis hirticollis,Cicindela,13.27958011,8.919499084,61.3159455,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_05_spec_016,4800369,34_4_10,34_4_10_tray_05,56596,Cicindela (Cicindela) hirticollis hirticollis,Cicindela,14.08938779,5.280486167,55.87549496,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_05_spec_017,4800370,34_4_10,34_4_10_tray_05,56596,Cicindela (Cicindela) hirticollis hirticollis,Cicindela,14.13555142,5.7534099,55.91940182,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_05_spec_018,4800371,34_4_10,34_4_10_tray_05,56596,Cicindela (Cicindela) hirticollis hirticollis,Cicindela,12.68340415,4.833730627,44.08239489,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_06_spec_001,4725470,34_4_10,34_4_10_tray_06,56611,Cicindela (Cicindelidia) hemorrhagica hemorrhagica,Cicindela,13.04694228,5.402957492,47.35598279,NEA,manual,United States of America,California,,,Owens Lake,,,,,,,,,,7-Jul-09,,,,36.4653674,-118.02023,Y,intact specimen,mask found,
34_4_10_tray_06_spec_002,4800373,34_4_10,34_4_10_tray_06,56611,Cicindela (Cicindelidia) hemorrhagica hemorrhagica,Cicindela,12.94599706,4.991229484,46.66683415,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_06_spec_003,4800375,34_4_10,34_4_10_tray_06,56611,Cicindela (Cicindelidia) hemorrhagica hemorrhagica,Cicindela,13.97586371,5.200146596,54.32855844,NEA,claude,United States of America,Idaho,Owyhee,,"Hot Creek Falls, near Bruneau Canyon",,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_06_spec_004,4800376,34_4_10,34_4_10_tray_06,56611,Cicindela (Cicindelidia) hemorrhagica hemorrhagica,Cicindela,14.11474151,5.30774934,54.81456645,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_06_spec_005,4800377,34_4_10,34_4_10_tray_06,56611,Cicindela (Cicindelidia) hemorrhagica hemorrhagica,Cicindela,13.5442825,5.146035294,47.3399847,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_06_spec_006,4800378,34_4_10,34_4_10_tray_06,56611,Cicindela (Cicindelidia) hemorrhagica hemorrhagica,Cicindela,14.36770543,5.299470667,56.43841689,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_06_spec_007,4800379,34_4_10,34_4_10_tray_06,56611,Cicindela (Cicindelidia) hemorrhagica hemorrhagica,Cicindela,11.42542389,4.266056461,33.56479117,NEA,claude,United States of America,Oregon,Harney,,Hot Springs SE of Harney Lake,,,,,,,,,,,,,,43.1808683,-119.0575065,Y,intact specimen,mask found,
34_4_10_tray_06_spec_008,4800380,34_4_10,34_4_10_tray_06,56611,Cicindela (Cicindelidia) hemorrhagica hemorrhagica,Cicindela,11.82417517,4.436594251,36.31554028,NEA,claude,United States of America,Oregon,Harney,,Hot Springs SE of Harney Lake,,,,,,,,,,,,,,43.1808683,-119.0575065,Y,intact specimen,mask found,
34_4_10_tray_06_spec_009,4800381,34_4_10,34_4_10_tray_06,56611,Cicindela (Cicindelidia) hemorrhagica hemorrhagica,Cicindela,12.60756977,3.788479281,39.40409528,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_06_spec_010,4800382,34_4_10,34_4_10_tray_06,56611,Cicindela (Cicindelidia) hemorrhagica hemorrhagica,Cicindela,11.41644589,3.928314583,34.32505222,NEA,claude,United States of America,Idaho,Owahee,,"Hot Creek Falls, near Bruneau Canyon",,,,,,,,,,,,,,42.79107908,-115.7216965,Y,intact specimen,mask found,
34_4_10_tray_06_spec_011,4800383,34_4_10,34_4_10_tray_06,56611,Cicindela (Cicindelidia) hemorrhagica hemorrhagica,Cicindela,13.75048191,5.225465832,50.15239678,NEA,claude,United States of America,Idaho,Owahee,,"Hot Creek Falls, near Bruneau Canyon",,,,,,,,,,,,,,42.79107908,-115.7216965,Y,intact specimen,mask found,
34_4_10_tray_06_spec_012,4800384,34_4_10,34_4_10_tray_06,56611,Cicindela (Cicindelidia) hemorrhagica hemorrhagica,Cicindela,12.48722818,4.435454865,42.12750698,NEA,claude,United States of America,Idaho,Owyhee,,"Hot Creek Falls, near Bruneau Canyon",,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_06_spec_013,4800385,34_4_10,34_4_10_tray_06,56611,Cicindela (Cicindelidia) hemorrhagica hemorrhagica,Cicindela,13.44690783,4.397789474,44.63850444,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_06_spec_014,4800386,34_4_10,34_4_10_tray_06,56611,Cicindela (Cicindelidia) hemorrhagica hemorrhagica,Cicindela,12.36035454,4.358760235,41.42952423,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_06_spec_015,4800387,34_4_10,34_4_10_tray_06,56611,Cicindela (Cicindelidia) hemorrhagica hemorrhagica,Cicindela,14.12924447,5.336710036,53.64050856,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_06_spec_016,4800388,34_4_10,34_4_10_tray_06,56611,Cicindela (Cicindelidia) hemorrhagica hemorrhagica,Cicindela,12.74644619,4.397309744,42.78448364,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_06_spec_017,4800389,34_4_10,34_4_10_tray_06,56611,Cicindela (Cicindelidia) hemorrhagica hemorrhagica,Cicindela,12.73247379,4.254212815,38.37204245,NEA,claude,United States of America,Idaho,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_06_spec_018,4800390,34_4_10,34_4_10_tray_06,56611,Cicindela (Cicindelidia) hemorrhagica hemorrhagica,Cicindela,12.48955446,4.288743929,41.0136617,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_06_spec_019,4800391,34_4_10,34_4_10_tray_06,56611,Cicindela (Cicindelidia) hemorrhagica hemorrhagica,Cicindela,13.22004832,4.997899677,46.85068037,NEA,claude,United States of America,Idaho,Owahee,,"Hot Creek Falls, near Bruneau Canyon",,,,,,,,,,,,,,42.79107908,-115.7216965,Y,intact specimen,mask found,
34_4_10_tray_06_spec_020,4800392,34_4_10,34_4_10_tray_06,56611,Cicindela (Cicindelidia) hemorrhagica hemorrhagica,Cicindela,11.59437062,4.248888954,37.32979303,NEA,claude,United States of America,Idaho,Owahee,,"Hot Creek Falls, near Bruneau Canyon",,,,,,,,,,,,,,42.79107908,-115.7216965,Y,intact specimen,mask found,
34_4_10_tray_06_spec_021,4800393,34_4_10,34_4_10_tray_06,56611,Cicindela (Cicindelidia) hemorrhagica hemorrhagica,Cicindela,14.21748493,5.201186068,54.17525802,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_06_spec_022,4800394,34_4_10,34_4_10_tray_06,56611,Cicindela (Cicindelidia) hemorrhagica hemorrhagica,Cicindela,12.34423275,4.579789016,42.52996452,NEA,claude,United States of America,Idaho,Owahee,,"Hot Creek Falls, near Bruneau Canyon",,,,,,,,,,,,,,42.79107908,-115.7216965,Y,intact specimen,mask found,
34_4_10_tray_06_spec_023,4800395,34_4_10,34_4_10_tray_06,56611,Cicindela (Cicindelidia) hemorrhagica hemorrhagica,Cicindela,13.07909029,4.878233697,43.33044055,NEA,claude,United States of America,Idaho,Owahee,,"Hot Creek Falls, near Bruneau Canyon",,,,,,,,,,,,,,42.79107908,-115.7216965,Y,intact specimen,mask found,
34_4_10_tray_06_spec_024,4800396,34_4_10,34_4_10_tray_06,56611,Cicindela (Cicindelidia) hemorrhagica hemorrhagica,Cicindela,11.90216515,4.034008614,37.5543377,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_06_spec_025,4800397,34_4_10,34_4_10_tray_06,56611,Cicindela (Cicindelidia) hemorrhagica hemorrhagica,Cicindela,11.88296623,4.152918956,38.80873766,NEA,claude,United States of America,Idaho,Owahee,,"Hot Creek Falls, near Bruneau Canyon",,,,,,,,,,,,,,42.79107908,-115.7216965,Y,intact specimen,mask found,
34_4_10_tray_06_spec_026,4800398,34_4_10,34_4_10_tray_06,56611,Cicindela (Cicindelidia) hemorrhagica hemorrhagica,Cicindela,12.34651121,4.326627228,40.90905879,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_06_spec_027,4800399,34_4_10,34_4_10_tray_06,56611,Cicindela (Cicindelidia) hemorrhagica hemorrhagica,Cicindela,14.00833343,5.353984992,54.0811154,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_06_spec_028,4800400,34_4_10,34_4_10_tray_06,56611,Cicindela (Cicindelidia) hemorrhagica hemorrhagica,Cicindela,10.27324673,3.842892463,28.76580264,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_06_spec_029,4800401,34_4_10,34_4_10_tray_06,56611,Cicindela (Cicindelidia) hemorrhagica hemorrhagica,Cicindela,11.0745674,3.546116321,31.40856462,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_06_spec_030,4800402,34_4_10,34_4_10_tray_06,56611,Cicindela (Cicindelidia) hemorrhagica hemorrhagica,Cicindela,10.55046733,3.275959074,27.6160056,NEA,claude,United States of America,Oregon,,Umatilla,,,,,,,,,,,,,,,45.92422396,-119.3054577,Y,intact specimen,mask found,
34_4_10_tray_06_spec_031,4800403,34_4_10,34_4_10_tray_06,56611,Cicindela (Cicindelidia) hemorrhagica hemorrhagica,Cicindela,13.71941704,5.233827974,50.42700142,NEA,claude,United States of America,Oregon,,Umatilla,,,,,,,,,,,,,,,45.92422396,-119.3054577,Y,intact specimen,mask found,
34_4_10_tray_07_spec_001,4725482,34_4_10,34_4_10_tray_07,56601,Cicindela (Cicindela) hirticollis rhodensis,Cicindela,13.80148673,5.823816371,55.27024841,NEA,manual,United States of America,Wisconsin,Door,,Europe Bay,,,,,,,,,,16-Aug-68,J.K. Lawton,,,45.257683,-86.984959,Y,intact specimen,mask found,
34_4_10_tray_07_spec_002,4800406,34_4_10,34_4_10_tray_07,56601,Cicindela (Cicindela) hirticollis rhodensis,Cicindela,12.77174036,5.217856849,45.41230234,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_07_spec_003,4800407,34_4_10,34_4_10_tray_07,56601,Cicindela (Cicindela) hirticollis rhodensis,Cicindela,12.0691143,4.373487264,38.92920682,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_07_spec_004,4800408,34_4_10,34_4_10_tray_07,56601,Cicindela (Cicindela) hirticollis rhodensis,Cicindela,13.85964052,4.8156664,52.58538156,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_07_spec_005,4800409,34_4_10,34_4_10_tray_07,56601,Cicindela (Cicindela) hirticollis rhodensis,Cicindela,14.23288373,6.175095736,59.00004567,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_07_spec_006,4800410,34_4_10,34_4_10_tray_07,56601,Cicindela (Cicindela) hirticollis rhodensis,Cicindela,14.49650241,6.07165293,59.84873574,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_07_spec_007,4800411,34_4_10,34_4_10_tray_07,56601,Cicindela (Cicindela) hirticollis rhodensis,Cicindela,13.58450908,5.826351523,52.12108524,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_07_spec_008,4800412,34_4_10,34_4_10_tray_07,56601,Cicindela (Cicindela) hirticollis rhodensis,Cicindela,12.85734375,5.138368564,48.1959706,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_07_spec_009,4800413,34_4_10,34_4_10_tray_07,56601,Cicindela (Cicindela) hirticollis rhodensis,Cicindela,13.12458809,6.548999482,50.87934312,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_07_spec_010,4800414,34_4_10,34_4_10_tray_07,56601,Cicindela (Cicindela) hirticollis rhodensis,Cicindela,12.68967119,4.612788299,44.08494404,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_07_spec_011,4800415,34_4_10,34_4_10_tray_07,56601,Cicindela (Cicindela) hirticollis rhodensis,Cicindela,14.45882248,6.436740935,60.22987713,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_07_spec_012,4800416,34_4_10,34_4_10_tray_07,56601,Cicindela (Cicindela) hirticollis rhodensis,Cicindela,13.91889339,5.557730011,54.9724817,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_07_spec_013,4800417,34_4_10,34_4_10_tray_07,56601,Cicindela (Cicindela) hirticollis rhodensis,Cicindela,11.93289284,4.382020906,38.64027422,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_07_spec_014,4800418,34_4_10,34_4_10_tray_07,56601,Cicindela (Cicindela) hirticollis rhodensis,Cicindela,12.58293059,4.9865427,48.11039838,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_07_spec_015,4800419,34_4_10,34_4_10_tray_07,56601,Cicindela (Cicindela) hirticollis rhodensis,Cicindela,14.29823277,5.876510788,58.78662056,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_07_spec_016,4800420,34_4_10,34_4_10_tray_07,56601,Cicindela (Cicindela) hirticollis rhodensis,Cicindela,12.08472663,4.789979442,41.21820876,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_07_spec_017,4800421,34_4_10,34_4_10_tray_07,56601,Cicindela (Cicindela) hirticollis rhodensis,Cicindela,13.15708753,5.093230451,47.34429187,NEA,claude,United States of America,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_07_spec_018,4800422,34_4_10,34_4_10_tray_07,56601,Cicindela (Cicindela) hirticollis rhodensis,Cicindela,13.44115082,5.054127872,51.22150014,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_07_spec_019,4800423,34_4_10,34_4_10_tray_07,56601,Cicindela (Cicindela) hirticollis rhodensis,Cicindela,12.94173911,5.612750747,49.14170404,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_10_tray_08_spec_001,4725477,34_4_10,34_4_10_tray_08,56599,Cicindela (Cicindela) hirticollis hirticollis,Cicindela,12.40384001,4.860398175,45.25166214,NEA,manual,United States of America,Indiana,,,Miller,,,,600,,,,,,7-Aug-05,C.M. Child S.,,,39.6154527,-86.286788,Y,intact specimen,mask found,
34_4_10_tray_08_spec_002,4800424,34_4_10,34_4_10_tray_08,56599,Cicindela (Cicindela) hirticollis hirticollis,Cicindela,11.7595004,4.575285955,38.44012225,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
