tray_id,specimen_id,label_group,match_type,verbatim_text,country,stateProvince,county,municipality,verbatimLocality,locality,waterBody,islandGroup,island,verbatimElevation,habitat,samplingProtocol,collector,verbatimEventDate,identifiedBy,verbatimCoordinates,possibleName,flags,source,human_corrections
cicindelidae_34_4_10_tray_04,cicindelidae_34_4_10_tray_04_spec_022,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_04,cicindelidae_34_4_10_tray_04_spec_023,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_04,cicindelidae_34_4_10_tray_04_spec_024,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_04,cicindelidae_34_4_10_tray_04_spec_025,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_04,cicindelidae_34_4_10_tray_04_spec_026,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_04,cicindelidae_34_4_10_tray_04_spec_027,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_05,cicindelidae_34_4_10_tray_05_spec_001,1,unique,C1[?] | [illeg.] dunes,,,,,dunes,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_05,cicindelidae_34_4_10_tray_05_spec_002,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_05,cicindelidae_34_4_10_tray_05_spec_003,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_05,cicindelidae_34_4_10_tray_05_spec_004,2,identical,C[APE] MAY | [illeg.] S.,United States,New Jersey,Cape May,,CAPE MAY,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_05,cicindelidae_34_4_10_tray_05_spec_005,3,unique,[illeg.] P D | [illeg.] 39,,,,,,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_05,cicindelidae_34_4_10_tray_05_spec_006,2,identical,C[APE] MAY | [illeg.] S.,United States,New Jersey,Cape May,,CAPE MAY,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_05,cicindelidae_34_4_10_tray_05_spec_007,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_05,cicindelidae_34_4_10_tray_05_spec_008,4,unique,C[?] | oh[io?] | [illeg.],United States,,,,oh[io?],,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_05,cicindelidae_34_4_10_tray_05_spec_009,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_05,cicindelidae_34_4_10_tray_05_spec_010,5,unique,[illeg.] 1960 | [illeg.] S,,,,,,,,,,,,,,1960,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_05,cicindelidae_34_4_10_tray_05_spec_011,6,unique,Dun[es?] [illeg.] | Acc. [illeg.] | C. hir[ticollis?] Det.[illeg.],,,,,Dun[es?],,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_05,cicindelidae_34_4_10_tray_05_spec_012,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_05,cicindelidae_34_4_10_tray_05_spec_013,7,unique,C[?] [illeg.] | Schever[t?] | [illeg.] r.,,,,,Schevert,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_05,cicindelidae_34_4_10_tray_05_spec_014,8,unique,C[?] | C[?] [illeg.] | [illeg.] S,,,,,,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_05,cicindelidae_34_4_10_tray_05_spec_015,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_05,cicindelidae_34_4_10_tray_05_spec_016,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_05,cicindelidae_34_4_10_tray_05_spec_017,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_05,cicindelidae_34_4_10_tray_05_spec_018,9,unique,Cicindel[a] hirtic[ollis] [illeg.] y | det. by J.H.Robinson | [illeg.] Dun[es?],,,,,Dun[es?],,,,,,,,,,J.H. Robinson,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_06,cicindelidae_34_4_10_tray_06_spec_001,,no_text_detected,,United States,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,TRUE
cicindelidae_34_4_10_tray_06,cicindelidae_34_4_10_tray_06_spec_002,1,similar,IDA : Hot C[reek?] Bruneau June 29. 192[?] [Co.],United States,Idaho,,Bruneau,IDA : Hot C[reek?] Bruneau Co.,Hot Creek nr. Bruneau,,,,,,,,June 29. 0192,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_06,cicindelidae_34_4_10_tray_06_spec_003,1,similar,IDA : Hot C[reek?] Bruneau June 29. 192[?] [Co.],United States,Idaho,,Bruneau,IDA : Hot C[reek?] Bruneau Co.,Hot Creek nr. Bruneau,,,,,,,,June 29. 0192,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_06,cicindelidae_34_4_10_tray_06_spec_004,,no_text_detected,,United States,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,TRUE
cicindelidae_34_4_10_tray_06,cicindelidae_34_4_10_tray_06_spec_005,1,similar,IDA : Hot C[reek?] Bruneau June 29. 192[?] [Co.],United States,Idaho,,Bruneau,IDA : Hot C[reek?] Bruneau Co.,Hot Creek nr. Bruneau,,,,,,,,June 29. 0192,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_06,cicindelidae_34_4_10_tray_06_spec_006,3,unique,Bo[ro?] [illeg.] of [illeg.],United States,,,,Borys,,,,,,,,,,,,,,claude-sonnet-4-6,TRUE
cicindelidae_34_4_10_tray_06,cicindelidae_34_4_10_tray_06_spec_007,2,similar,ORE : Hot Spgs. of Harney L[ake?] Bo[ro?],United States,Oregon,Harney,,ORE : Hot Spgs. of Harney L. Bo[ro?],Hot Springs of Harney Lake,,,,,,,,June,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_06,cicindelidae_34_4_10_tray_06_spec_008,2,similar,ORE : Hot Spgs. of Harney L[ake?] Bo[ro?],United States,Oregon,Harney,,ORE : Hot Spgs. of Harney L. Bo[ro?],Hot Springs of Harney Lake,,,,,,,,June,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_06,cicindelidae_34_4_10_tray_06_spec_009,2,similar,ORE : Hot Spgs. of Harney L[ake?] Bo[ro?],United States,Oregon,Harney,,ORE : Hot Spgs. of Harney L. Bo[ro?],Hot Springs of Harney Lake,,,,,,,,June,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_06,cicindelidae_34_4_10_tray_06_spec_010,1,similar,IDA : Hot C[reek?] Bruneau June 29. 192[?] [Co.],United States,Idaho,,Bruneau,IDA : Hot C[reek?] Bruneau Co.,Hot Creek nr. Bruneau,,,,,,,,June 29. 0192,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_06,cicindelidae_34_4_10_tray_06_spec_011,1,similar,IDA : Hot C[reek?] Bruneau June 29. 192[?] [Co.],United States,Idaho,,Bruneau,IDA : Hot C[reek?] Bruneau Co.,Hot Creek nr. Bruneau,,,,,,,,June 29. 0192,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_06,cicindelidae_34_4_10_tray_06_spec_012,1,similar,IDA : Hot C[reek?] Bruneau June 29. 192[?] [Co.],United States,Idaho,,Bruneau,IDA : Hot C[reek?] Bruneau Co.,Hot Creek nr. Bruneau,,,,,,,,June 29. 0192,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_06,cicindelidae_34_4_10_tray_06_spec_013,1,similar,IDA : Hot C[reek?] Bruneau June 29. 192[?] [Co.],United States,Idaho,,Bruneau,IDA : Hot C[reek?] Bruneau Co.,Hot Creek nr. Bruneau,,,,,,,,June 29. 0192,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_06,cicindelidae_34_4_10_tray_06_spec_014,4,similar,IDA : Hot C[reek?] Bruneau Jun[e] Coleopt[era] [r]. Co.,United States,Idaho,,Bruneau,IDA : Hot C[reek?] Bruneau Co. Coleopt[era],Hot Creek nr. Bruneau,,,,,,,,June,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_06,cicindelidae_34_4_10_tray_06_spec_015,1,similar,IDA : Hot C[reek?] Bruneau June 29. 192[?] [Co.],United States,Idaho,,Bruneau,IDA : Hot C[reek?] Bruneau Co.,Hot Creek nr. Bruneau,,,,,,,,June 29. 0192,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_06,cicindelidae_34_4_10_tray_06_spec_016,1,similar,IDA : Hot C[reek?] Bruneau June 29. 192[?] [Co.],United States,Idaho,,Bruneau,IDA : Hot C[reek?] Bruneau Co.,Hot Creek nr. Bruneau,,,,,,,,June 29. 0192,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_06,cicindelidae_34_4_10_tray_06_spec_017,5,unique,C.N.H.M. | IDA : Hot Cr[eek?] Bruneau [19]60 | [illeg.] nr. Co.,United States,Idaho,,Bruneau,IDA : Hot Cr. Bruneau nr. Co.,Hot Creek nr. Bruneau,,,,,,,,1960,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_06,cicindelidae_34_4_10_tray_06_spec_018,1,similar,IDA : Hot C[reek?] Bruneau June 29. 192[?] [Co.],United States,Idaho,,Bruneau,IDA : Hot C[reek?] Bruneau Co.,Hot Creek nr. Bruneau,,,,,,,,June 29. 0192,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_06,cicindelidae_34_4_10_tray_06_spec_019,1,similar,IDA : Hot C[reek?] Bruneau June 29. 192[?] [Co.],United States,Idaho,,Bruneau,IDA : Hot C[reek?] Bruneau Co.,Hot Creek nr. Bruneau,,,,,,,,June 29. 0192,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_06,cicindelidae_34_4_10_tray_06_spec_020,6,unique,IDA : Hot [Sp?] | Bru[neau?] | Jun[e] | [illeg.] nr. Co.,United States,Idaho,,,IDA : Hot [Sp?] Bruneau nr. Co.,"Hot Springs, Bruneau",,,,,,,,June,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_06,cicindelidae_34_4_10_tray_06_spec_021,4,similar,IDA : Hot C[reek?] Bruneau Jun[e] Coleopt[era] [r]. Co.,United States,Idaho,,Bruneau,IDA : Hot C[reek?] Bruneau Co. Coleopt[era],Hot Creek nr. Bruneau,,,,,,,,June,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_06,cicindelidae_34_4_10_tray_06_spec_022,1,similar,IDA : Hot C[reek?] Bruneau June 29. 192[?] [Co.],United States,Idaho,,Bruneau,IDA : Hot C[reek?] Bruneau Co.,Hot Creek nr. Bruneau,,,,,,,,June 29. 0192,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_06,cicindelidae_34_4_10_tray_06_spec_023,7,unique,IDA : Ho[t] Cr[eek?] [F?]alls nr. Co. | Bruneau | June 3[0?],United States,Idaho,,,IDA : Hot Creek Falls nr. Co. Bruneau,"Hot Creek Falls, Bruneau",,,,,,,,June 30,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_06,cicindelidae_34_4_10_tray_06_spec_024,1,similar,IDA : Hot C[reek?] Bruneau June 29. 192[?] [Co.],United States,Idaho,,Bruneau,IDA : Hot C[reek?] Bruneau Co.,Hot Creek nr. Bruneau,,,,,,,,June 29. 0192,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_06,cicindelidae_34_4_10_tray_06_spec_025,8,unique,"IDA : [N?] | Brune[au?] | June 30, 195[2?]",United States,Idaho,,,IDA : Bruneau,Bruneau,,,,,,,,"June 30, 1952",,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_06,cicindelidae_34_4_10_tray_06_spec_026,9,unique,El[ko?] | [illeg.],United States,,,,El[ko?],,,,,,,,,,,,,,claude-sonnet-4-6,TRUE
cicindelidae_34_4_10_tray_06,cicindelidae_34_4_10_tray_06_spec_027,,no_text_detected,,United States,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,TRUE
cicindelidae_34_4_10_tray_06,cicindelidae_34_4_10_tray_06_spec_028,10,unique,CAL[ifornia?],United States,California,,,CAL,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_06,cicindelidae_34_4_10_tray_06_spec_029,11,unique,[Cali?]fornia | [illeg.],United States,California,,,California,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_06,cicindelidae_34_4_10_tray_06_spec_030,12,unique,Umatilla Co. | [illeg.] | N. [F?] | 15 h[?] | [illeg.] 1929,United States,Oregon,Umatilla,,Umatilla Co.,,,,,,,,,1929,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_06,cicindelidae_34_4_10_tray_06_spec_031,13,unique,Umatilla[?] | Cicind[ela?] | be[?],United States,,,,Umatilla,Umatilla,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_07,cicindelidae_34_4_10_tray_07_spec_001,1,unique,DC. Vi[rginia?] | leg. V[?] | J.K. Lawton | [illeg.] rhodensis.,United States,,,,DC. Vi[rginia?],,,,,,,,J.K. Lawton,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_07,cicindelidae_34_4_10_tray_07_spec_002,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_07,cicindelidae_34_4_10_tray_07_spec_003,2,unique,[illeg.] | [teal/blue label with text] | S[?],,,,,,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_07,cicindelidae_34_4_10_tray_07_spec_004,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_07,cicindelidae_34_4_10_tray_07_spec_005,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_07,cicindelidae_34_4_10_tray_07_spec_006,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_07,cicindelidae_34_4_10_tray_07_spec_007,3,unique,[illeg.] | [illeg.] mley | S[?]9965 | C. h[irticollis] | [illeg.] | [illeg.] dep,,,,,,,,,,,,,,,,,mley,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_07,cicindelidae_34_4_10_tray_07_spec_008,4,unique,[illeg.] | E[?] | [illeg.] S[?] | o[?],,,,,,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_07,cicindelidae_34_4_10_tray_07_spec_009,5,unique,9[?] | [illeg.] 1056 | [illeg.] | [illeg.],,,,,,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_07,cicindelidae_34_4_10_tray_07_spec_010,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_07,cicindelidae_34_4_10_tray_07_spec_011,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_07,cicindelidae_34_4_10_tray_07_spec_012,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_07,cicindelidae_34_4_10_tray_07_spec_013,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_07,cicindelidae_34_4_10_tray_07_spec_014,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_07,cicindelidae_34_4_10_tray_07_spec_015,6,unique,B[?] D[?] | [illeg.] | [illeg.] S[?] | ack | [illeg.],,,,,,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_07,cicindelidae_34_4_10_tray_07_spec_016,7,unique,USA | [illeg.] | [illeg.],United States,,,,USA,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_07,cicindelidae_34_4_10_tray_07_spec_017,8,unique,USA: M[ary]land[?] | P[?] | [illeg.] | [illeg.] pana[ma?],United States,Maryland,,,USA: Md.  pana,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_07,cicindelidae_34_4_10_tray_07_spec_018,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_07,cicindelidae_34_4_10_tray_07_spec_019,9,unique,[illeg.] MICH. | [illeg.] | C[?] | Co[?],United States,Michigan,,,MICH.,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_08,cicindelidae_34_4_10_tray_08_spec_001,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_08,cicindelidae_34_4_10_tray_08_spec_002,1,unique,Dune[s?] [illeg.],,,,,Dune[s?],,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_08,cicindelidae_34_4_10_tray_08_spec_003,2,unique,[illeg.] 2[?] [illeg.] Aus.,,,,,Aus.,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_08,cicindelidae_34_4_10_tray_08_spec_004,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_08,cicindelidae_34_4_10_tray_08_spec_005,3,unique,[illeg.] | C[?] [illeg.] P. | .S[?] 58[?],,,,,,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_08,cicindelidae_34_4_10_tray_08_spec_006,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_08,cicindelidae_34_4_10_tray_08_spec_007,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_08,cicindelidae_34_4_10_tray_08_spec_008,4,unique,D[u?]ne[s?] Par[k?] [illeg.],,,,,Dune[s?] Par[k?],,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_08,cicindelidae_34_4_10_tray_08_spec_009,5,unique,S[?] | [illeg.] ncer,,,,,,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_08,cicindelidae_34_4_10_tray_08_spec_010,6,unique,Schreveport,United States,Louisiana,,Shreveport,Schreveport,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_08,cicindelidae_34_4_10_tray_08_spec_011,7,unique,Du[nes?] [illeg.] | N.M. Dow[nes?] Coll[.] | Cicin[dela] hirti[collis] hirti[collis] det. [H.L. Willis?],,,,,Du[nes?],,,,,,,,N.M. Dow[nes?],,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_08,cicindelidae_34_4_10_tray_08_spec_012,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_08,cicindelidae_34_4_10_tray_08_spec_013,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_08,cicindelidae_34_4_10_tray_08_spec_014,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_08,cicindelidae_34_4_10_tray_08_spec_015,8,unique,[illeg.] P. T[?] 58[?],,,,,P. T 58,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_08,cicindelidae_34_4_10_tray_08_spec_016,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_08,cicindelidae_34_4_10_tray_08_spec_017,9,unique,[illeg.] gor[?] [illeg.],,,,,,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_08,cicindelidae_34_4_10_tray_08_spec_018,10,unique,[Cicin?] [hirt?] [det.?] | [illeg.] R[?] [illeg.] | [illeg.],,,,,,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_08,cicindelidae_34_4_10_tray_08_spec_019,11,unique,C[icindela?] A[?] [illeg.] det. H.L. [illeg.],,,,,,,,,,,,,,,H.L.,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_08,cicindelidae_34_4_10_tray_08_spec_020,12,unique,Duneste P[?] [illeg.],,,,,Duneste P,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_08,cicindelidae_34_4_10_tray_08_spec_021,13,unique,C[icindela?] h[irticollis?] h[irticollis?] det.,,,,,,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_08,cicindelidae_34_4_10_tray_08_spec_022,14,identical,St. Simons [illeg.] | [illeg.] W[?] [illeg.],United States,Georgia,Glynn,St. Simons,St. Simons,St. Simons Island,,,St. Simons Island,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_08,cicindelidae_34_4_10_tray_08_spec_023,14,identical,St. Simons [illeg.] | [illeg.] W[?] [illeg.],United States,Georgia,Glynn,St. Simons,St. Simons,St. Simons Island,,,St. Simons Island,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_08,cicindelidae_34_4_10_tray_08_spec_024,15,unique,[C?] [illeg.] | [H?] [illeg.],,,,,,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_08,cicindelidae_34_4_10_tray_08_spec_025,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_08,cicindelidae_34_4_10_tray_08_spec_026,16,unique,Chi[?] Cap[e?] [illeg.] | [Cicindela?] [hirt?] [illeg.] det. [illeg.],,,,,Chi Cap[e?],,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_08,cicindelidae_34_4_10_tray_08_spec_027,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_08,cicindelidae_34_4_10_tray_08_spec_028,17,unique,Shreveport [illeg.] | [illeg.],United States,Louisiana,,Shreveport,Shreveport,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_08,cicindelidae_34_4_10_tray_08_spec_029,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_08,cicindelidae_34_4_10_tray_08_spec_030,18,unique,[illeg.] | [C?] [illeg.] [illeg.],,,,,,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_08,cicindelidae_34_4_10_tray_08_spec_031,19,unique,Cicindela hirti[collis] hirti[collis] det. [illeg.] | [illeg.] N[?] [illeg.] Co[?] | [illeg.] 2[?] [illeg.] U[?] G[?],,,,,N  Co,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_09,cicindelidae_34_4_10_tray_09_spec_001,1,unique,De[t.?] | [illeg.] | hg[?],,,,,,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_09,cicindelidae_34_4_10_tray_09_spec_002,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_09,cicindelidae_34_4_10_tray_09_spec_003,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_09,cicindelidae_34_4_10_tray_09_spec_004,2,unique,obr+ | Yosc[?] | olo[?]n. | S,,,,,obr+ Yosc olon.,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_09,cicindelidae_34_4_10_tray_09_spec_005,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_09,cicindelidae_34_4_10_tray_09_spec_006,3,unique,Cicind [hirticollis?] | det. R. [?] | 37 Aug[?] | [?]-4972,,,,,,,,,,,,,,37 Aug,R.,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_09,cicindelidae_34_4_10_tray_09_spec_007,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_09,cicindelidae_34_4_10_tray_09_spec_008,4,unique,St. Si[mons?] | P. W. I.[?] | [19]06 | Cicin[dela?] hirticol[lis?] | det. A. h[?] d,,,,,St. Si[mons?] P.W.I.,,,,,,,,,1906,A. h,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_09,cicindelidae_34_4_10_tray_09_spec_009,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_09,cicindelidae_34_4_10_tray_09_spec_010,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_09,cicindelidae_34_4_10_tray_09_spec_011,5,identical,Porter Co. Ind,United States,Indiana,Porter,,Porter Co. Ind,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_09,cicindelidae_34_4_10_tray_09_spec_012,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_09,cicindelidae_34_4_10_tray_09_spec_013,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_09,cicindelidae_34_4_10_tray_09_spec_014,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_09,cicindelidae_34_4_10_tray_09_spec_015,6,unique,[?] | Por[ter?] | [illeg.],United States,Indiana,Porter,,Por[ter Co. Ind?],,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_10_tray_09,cicindelidae_34_4_10_tray_09_spec_016,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
