full_id,tray_id,country_transc,country_est,country_all,continent,latitude,longitude,country_source,transcription_from,,,,,,,,,,,,,,,,,
34_4_10_tray_08_spec_007,34_4_10_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_08_spec_008,34_4_10_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_08_spec_009,34_4_10_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_08_spec_010,34_4_10_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_08_spec_011,34_4_10_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_08_spec_012,34_4_10_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_08_spec_013,34_4_10_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_08_spec_014,34_4_10_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_08_spec_015,34_4_10_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_08_spec_016,34_4_10_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_08_spec_017,34_4_10_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_08_spec_018,34_4_10_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_08_spec_019,34_4_10_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_08_spec_020,34_4_10_tray_08,United States of America,transcribed,United States of America,North America,,,transcribed,claude,,,,,,,,,,,,,,,,,
34_4_10_tray_08_spec_021,34_4_10_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_08_spec_022,34_4_10_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_08_spec_023,34_4_10_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_08_spec_024,34_4_10_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_08_spec_025,34_4_10_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_08_spec_026,34_4_10_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_08_spec_027,34_4_10_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_08_spec_028,34_4_10_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_08_spec_029,34_4_10_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_08_spec_030,34_4_10_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_08_spec_031,34_4_10_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_09_spec_001,34_4_10_tray_09,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_09_spec_002,34_4_10_tray_09,United States of America,transcribed,United States of America,North America,40.60224,-73.462398,transcribed,manual,,,,,,,,,,,,,,,,,
34_4_10_tray_09_spec_003,34_4_10_tray_09,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_09_spec_004,34_4_10_tray_09,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_09_spec_005,34_4_10_tray_09,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_09_spec_006,34_4_10_tray_09,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_09_spec_007,34_4_10_tray_09,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_09_spec_008,34_4_10_tray_09,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_09_spec_009,34_4_10_tray_09,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_09_spec_010,34_4_10_tray_09,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_09_spec_011,34_4_10_tray_09,United States of America,transcribed,United States of America,North America,41.4703249,-87.08645122,transcribed,claude,,,,,,,,,,,,,,,,,
34_4_10_tray_09_spec_012,34_4_10_tray_09,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_09_spec_013,34_4_10_tray_09,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_09_spec_014,34_4_10_tray_09,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_09_spec_015,34_4_10_tray_09,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_09_spec_016,34_4_10_tray_09,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_09_spec_017,34_4_10_tray_09,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_09_spec_018,34_4_10_tray_09,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_09_spec_019,34_4_10_tray_09,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_09_spec_020,34_4_10_tray_09,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_09_spec_021,34_4_10_tray_09,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_09_spec_022,34_4_10_tray_09,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_09_spec_023,34_4_10_tray_09,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_09_spec_024,34_4_10_tray_09,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_09_spec_025,34_4_10_tray_09,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_09_spec_026,34_4_10_tray_09,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_09_spec_027,34_4_10_tray_09,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_09_spec_028,34_4_10_tray_09,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_09_spec_029,34_4_10_tray_09,United States of America,transcribed,United States of America,North America,,,transcribed,claude,,,,,,,,,,,,,,,,,
34_4_10_tray_09_spec_030,34_4_10_tray_09,United States of America,transcribed,United States of America,North America,41.4703249,-87.08645122,transcribed,claude,,,,,,,,,,,,,,,,,
34_4_10_tray_09_spec_031,34_4_10_tray_09,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_09_spec_032,34_4_10_tray_09,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_09_spec_033,34_4_10_tray_09,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_10_spec_001,34_4_10_tray_10,United States of America,transcribed,United States of America,North America,36.4334552,-99.392063,transcribed,manual,,,,,,,,,,,,,,,,,
34_4_10_tray_10_spec_002,34_4_10_tray_10,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_10_spec_003,34_4_10_tray_10,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_10_spec_004,34_4_10_tray_10,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_10_spec_005,34_4_10_tray_10,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_10_spec_006,34_4_10_tray_10,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_10_spec_007,34_4_10_tray_10,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_10_spec_008,34_4_10_tray_10,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_10_spec_009,34_4_10_tray_10,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_10_spec_010,34_4_10_tray_10,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_10_spec_011,34_4_10_tray_10,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_10_spec_012,34_4_10_tray_10,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_10_spec_013,34_4_10_tray_10,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_10_spec_014,34_4_10_tray_10,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_10_spec_015,34_4_10_tray_10,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_10_spec_016,34_4_10_tray_10,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_10_spec_017,34_4_10_tray_10,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_10_spec_018,34_4_10_tray_10,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_10_spec_019,34_4_10_tray_10,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_10_spec_020,34_4_10_tray_10,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_10_spec_021,34_4_10_tray_10,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_10_spec_022,34_4_10_tray_10,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_10_spec_023,34_4_10_tray_10,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_10_spec_024,34_4_10_tray_10,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_10_spec_025,34_4_10_tray_10,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_10_spec_026,34_4_10_tray_10,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_10_spec_027,34_4_10_tray_10,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_11_spec_001,34_4_10_tray_11,Poland,transcribed,Poland,Europe,52.3340766,20.583397,transcribed,manual,,,,,,,,,,,,,,,,,
34_4_10_tray_11_spec_002,34_4_10_tray_11,,Poland,Poland,Europe,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_11_spec_003,34_4_10_tray_11,Poland,transcribed,Poland,Europe,,,transcribed,claude,,,,,,,,,,,,,,,,,
34_4_10_tray_11_spec_004,34_4_10_tray_11,Poland,transcribed,Poland,Europe,,,transcribed,claude,,,,,,,,,,,,,,,,,
34_4_10_tray_11_spec_005,34_4_10_tray_11,,Poland,Poland,Europe,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_11_spec_006,34_4_10_tray_11,,Poland,Poland,Europe,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_11_spec_007,34_4_10_tray_11,,Poland,Poland,Europe,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_11_spec_008,34_4_10_tray_11,Poland,transcribed,Poland,Europe,,,transcribed,claude,,,,,,,,,,,,,,,,,
34_4_10_tray_11_spec_009,34_4_10_tray_11,Poland,transcribed,Poland,Europe,,,transcribed,claude,,,,,,,,,,,,,,,,,
34_4_10_tray_11_spec_010,34_4_10_tray_11,,Poland,Poland,Europe,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_11_spec_011,34_4_10_tray_11,Poland,transcribed,Poland,Europe,51.27237323,15.93375277,transcribed,claude,,,,,,,,,,,,,,,,,
34_4_10_tray_11_spec_012,34_4_10_tray_11,,Poland,Poland,Europe,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_11_spec_013,34_4_10_tray_11,,Poland,Poland,Europe,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_11_spec_014,34_4_10_tray_11,,Poland,Poland,Europe,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_11_spec_015,34_4_10_tray_11,,Poland,Poland,Europe,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_11_spec_016,34_4_10_tray_11,,Poland,Poland,Europe,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_11_spec_017,34_4_10_tray_11,,Poland,Poland,Europe,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_11_spec_018,34_4_10_tray_11,,Poland,Poland,Europe,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_11_spec_019,34_4_10_tray_11,Russia,transcribed,Russia,Europe,55.00020241,82.95695103,transcribed,claude,,,,,,,,,,,,,,,,,
34_4_10_tray_11_spec_020,34_4_10_tray_11,,Poland,Poland,Europe,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_11_spec_021,34_4_10_tray_11,,Poland,Poland,Europe,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_11_spec_022,34_4_10_tray_11,,Poland,Poland,Europe,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_11_spec_023,34_4_10_tray_11,,Poland,Poland,Europe,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_11_spec_024,34_4_10_tray_11,,Poland,Poland,Europe,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_11_spec_025,34_4_10_tray_11,,Poland,Poland,Europe,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_11_spec_026,34_4_10_tray_11,,Poland,Poland,Europe,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_11_spec_027,34_4_10_tray_11,,Poland,Poland,Europe,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_11_spec_028,34_4_10_tray_11,,Poland,Poland,Europe,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_11_spec_029,34_4_10_tray_11,,Poland,Poland,Europe,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_11_spec_030,34_4_10_tray_11,,Poland,Poland,Europe,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_11_spec_031,34_4_10_tray_11,,Poland,Poland,Europe,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_11_spec_032,34_4_10_tray_11,,Poland,Poland,Europe,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_11_spec_033,34_4_10_tray_11,,Poland,Poland,Europe,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_12_spec_001,34_4_10_tray_12,United States of America,transcribed,United States of America,North America,44.833848,-87.379653,transcribed,manual,,,,,,,,,,,,,,,,,
34_4_10_tray_12_spec_002,34_4_10_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_12_spec_003,34_4_10_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_12_spec_004,34_4_10_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_12_spec_005,34_4_10_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_12_spec_006,34_4_10_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_12_spec_007,34_4_10_tray_12,United States of America,transcribed,United States of America,North America,,,transcribed,claude,,,,,,,,,,,,,,,,,
34_4_10_tray_12_spec_008,34_4_10_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_12_spec_009,34_4_10_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_12_spec_010,34_4_10_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_12_spec_011,34_4_10_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_12_spec_012,34_4_10_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_12_spec_013,34_4_10_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_12_spec_014,34_4_10_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_12_spec_015,34_4_10_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_12_spec_016,34_4_10_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_10_tray_12_spec_017,34_4_10_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
